Year,Month, Day,Hour, GlobHorizRad, DirNormRad,DiffHorizRad, TotalSkyCover, DryBulbTemp, DewPointTemp,RelHumidity,Pressure, WindDir, WindSpeed
6,1,17,12,592,714,94,0,27.2,12.2,38,1007,260,7.1
6,1,17,13,536,682,93,0,27.1,12.3,39,1006,260,7
6,1,17,14,419,601,89,0,26.8,13.4,43,1006,256,6.9
6,1,17,15,260,452,79,0,26.3,14.5,47,1005,250,6.8
6,1,17,16,99,214,54,0,24.8,15.2,54,1005,250,6.3
6,1,17,17,0,0,0,0,22.6,15.8,65,1005,249,4.9
6,1,17,18,0,0,0,0,21.4,16.3,72,1005,257,4.3
6,1,17,19,0,0,0,0,20.6,16.7,78,1005,260,3.8
6,1,17,20,0,0,0,0,19.9,17,83,1006,263,3.7
6,1,17,21,0,0,0,0,19.3,17.1,87,1007,268,3.6
6,1,17,22,0,0,0,0,18.9,16.8,87,1007,278,2.9
6,1,17,23,0,0,0,0,18.7,16.4,86,1007,294,2.3
6,1,18,0,0,0,0,0,18.1,15.8,86,1008,305,2.4
6,1,18,1,0,0,0,0,17.6,15.1,85,1008,322,2.2
6,1,18,2,0,0,0,0,16.9,14.4,85,1008,341,2
6,1,18,3,0,0,0,0,15.6,13.4,86,1008,348,2.5
6,1,18,4,0,0,0,0,15.1,12.5,84,1008,360,2.2
6,1,18,5,0,0,0,0,14.8,11.7,81,1008,4,1.9
6,1,18,6,0,0,0,0,14.2,10.7,79,1008,0,1.7
6,1,18,7,55,18,37,0,14.1,10.4,78,1008,6,1.4
6,1,18,8,198,377,72,0,18.1,9.9,58,1009,341,1.2
6,1,18,9,365,560,86,0,21.7,9.5,45,1009,290,2.7
6,1,18,10,501,661,92,0,23.9,6.9,33,1009,274,3.5
6,1,18,11,582,709,94,0,25.8,6.3,28,1009,270,4.4
6,1,18,12,595,716,94,0,26.6,7.1,28,1009,269,5.4
6,1,18,13,539,684,93,0,26.9,7.4,28,1009,267,5.9
6,1,18,14,422,604,89,0,26.9,6.9,27,1009,264,6.5
6,1,18,15,263,456,79,0,26.2,6.3,27,1009,260,6.6
6,1,18,16,101,216,54,0,25.1,9.5,36,1009,256,6.2
6,1,18,17,1,0,1,0,22.6,9.9,44,1009,249,4.8
6,1,18,18,0,0,0,0,21.1,10.8,51,1010,247,3.7
6,1,18,19,0,0,0,0,20.1,11.7,58,1010,247,3.3
6,1,18,20,0,0,0,0,19.4,12.5,64,1010,245,2.8
6,1,18,21,0,0,0,0,18.9,13.1,69,1010,253,2.5
6,1,18,22,0,0,0,0,19.1,13.5,69,1010,267,2.2
6,1,18,23,0,0,0,0,18.7,13.6,72,1010,282,2.2
6,1,19,0,0,0,0,0,18.8,13.5,71,1010,314,1.9
6,1,19,1,0,0,0,0,18,13.4,74,1010,340,2.2
6,1,19,2,0,0,0,2,16.5,13.3,81,1010,350,2.9
6,1,19,3,0,0,0,2,16.4,12.8,79,1010,352,3
6,1,19,4,0,0,0,2,16.2,11.3,72,1010,348,2.9
6,1,19,5,0,0,0,2,15.4,9.7,68,1010,354,2.9
6,1,19,6,0,0,0,2,14.9,8.9,67,1010,4,2.3
6,1,19,7,55,18,37,2,14.7,8.3,65,1010,16,1.8
6,1,19,8,195,370,71,4,18.1,7.7,50,1011,15,1.7
6,1,19,9,354,542,83,4,21.7,5,33,1011,333,1.8
6,1,19,10,500,659,91,2,24.1,4.2,27,1011,291,2.2
6,1,19,11,580,706,94,2,25.8,4.5,25,1011,271,3.5
6,1,19,12,594,713,94,2,26.9,4.7,23,1010,272,4.3
6,1,19,13,540,682,93,2,27.3,5.3,24,1010,264,4.3
6,1,19,14,423,604,89,2,27.1,6.6,26,1009,249,4.2
6,1,19,15,264,455,79,2,26.3,7.6,30,1009,252,4.3
6,1,19,16,103,218,55,2,25,8.2,33,1009,250,4.1
6,1,19,17,2,1,2,2,22.3,10.1,45,1008,236,3.4
6,1,19,18,0,0,0,2,21,12.6,58,1008,231,3.2
6,1,19,19,0,0,0,2,20.1,14.3,69,1009,240,2.9
6,1,19,20,0,0,0,3,19.6,15.1,75,1010,251,2.3
6,1,19,21,0,0,0,2,19.1,15.3,78,1010,268,2
6,1,19,22,0,0,0,2,18.7,15.2,80,1010,287,1.5
6,1,19,23,0,0,0,0,18.5,14.7,78,1011,325,1.8
6,1,20,0,0,0,0,0,17.4,13.9,79,1011,349,2.3
6,1,20,1,0,0,0,0,16.1,13.3,83,1012,12,2.6
6,1,20,2,0,0,0,0,14.9,12.6,86,1012,25,2.8
6,1,20,3,0,0,0,0,13.4,11.8,89,1013,42,3.3
6,1,20,4,0,0,0,0,12.4,10.7,89,1014,51,3.4
6,1,20,5,0,0,0,0,11.6,9.7,88,1014,59,3.8
6,1,20,6,0,0,0,0,11,8.4,84,1014,60,4
6,1,20,7,56,18,38,0,12.1,7.5,73,1015,59,3.2
6,1,20,8,200,381,72,0,17,6.7,50,1015,60,3.8
6,1,20,9,368,562,86,0,19.4,6.3,42,1015,68,3.7
6,1,20,10,506,664,92,0,21.1,5.1,34,1014,70,2.6
6,1,20,11,587,712,94,0,22.7,2.3,26,1014,79,1.6
6,1,20,12,601,719,95,0,23.9,1.6,23,1014,105,1.1
6,1,20,13,546,687,93,0,24.7,1.3,21,1013,146,0.8
6,1,20,14,429,608,89,0,25.3,1.4,20,1013,194,1
6,1,20,15,269,462,79,0,25.4,1.7,21,1012,214,2.1
6,1,20,16,105,224,55,0,24.3,5,28,1012,211,3.5
6,1,20,17,3,1,2,0,21.1,7.2,40,1013,215,3.7
6,1,20,18,0,0,0,0,19.4,9.1,51,1013,219,3.2
6,1,20,19,0,0,0,0,18.7,10.1,56,1014,224,2.1
6,1,20,20,0,0,0,0,18.3,10.4,59,1014,241,1.6
6,1,20,21,0,0,0,0,17.5,10.2,61,1014,263,1.3
6,1,20,22,0,0,0,0,16.7,9.8,63,1014,306,0.9
6,1,20,23,0,0,0,0,16.2,9.4,64,1014,354,0.9
6,1,21,0,0,0,0,0,15.5,8.9,64,1014,33,2
6,1,21,1,0,0,0,0,14.3,8,65,1014,43,2.3
6,1,21,2,0,0,0,0,13.3,7.2,66,1014,53,2.4
6,1,21,3,0,0,0,0,12.3,6.2,66,1013,60,2.6
6,1,21,4,0,0,0,0,12.7,5.5,61,1013,55,2
6,1,21,5,0,0,0,0,12.7,5,59,1013,50,1.9
6,1,21,6,0,0,0,0,11.5,4.5,61,1013,50,2.6
6,1,21,7,56,18,38,0,11.7,3.8,58,1013,49,2.7
6,1,21,8,201,382,72,0,16.5,3.3,41,1013,51,2.1
6,1,21,9,370,562,86,0,20,2.7,31,1014,67,1.9
6,1,21,10,508,665,92,0,21.6,2,27,1014,77,1.8
6,1,21,11,590,713,94,0,23.2,1.2,23,1014,85,1.8
6,1,21,12,604,720,95,0,24.1,1.2,22,1014,97,1.9
6,1,21,13,549,690,93,0,24.8,1.6,21,1013,113,1.5
6,1,21,14,432,612,89,0,25.5,1.8,21,1012,135,1.6
6,1,21,15,272,465,80,0,25.3,1.9,21,1012,147,2.2
6,1,21,16,108,230,56,0,24.3,2,23,1011,159,2.6
6,1,21,17,4,1,3,0,21,2.8,29,1011,185,3
6,1,21,18,0,0,0,2,19.6,5,38,1011,199,2.8
6,1,21,19,0,0,0,2,19,7.5,46,1011,206,1.8
6,1,21,20,0,0,0,3,18.2,8.7,53,1012,206,0.8
6,1,21,21,0,0,0,3,17.4,9.3,58,1012,190,0.4
6,1,21,22,0,0,0,6,16.6,9.3,61,1012,99,0.3
6,1,21,23,0,0,0,6,16.1,9,62,1012,67,0.7
6,1,22,0,0,0,0,8,15.5,8.2,61,1013,64,1.1
6,1,22,1,0,0,0,0,14.6,7.2,61,1013,56,1.2
6,1,22,2,0,0,0,0,13.8,6.2,59,1013,51,1.4
6,1,22,3,0,0,0,0,13.2,5.2,58,1013,49,1.4
6,1,22,4,0,0,0,0,12.7,4.4,57,1013,46,1.5
6,1,22,5,0,0,0,10,12.2,3.8,56,1013,45,1.6
6,1,22,6,0,0,0,10,12.7,3.4,53,1013,51,1.8
6,1,22,7,14,5,10,10,13.2,3.3,50,1013,49,1.6
6,1,22,8,51,97,18,10,14.8,3.5,46,1013,57,1.3
6,1,22,9,93,140,22,10,17.5,3.5,39,1012,63,1
6,1,22,10,510,666,92,0,20.8,3.3,31,1012,318,0.9
6,1,22,11,593,714,94,0,22.3,4,30,1011,281,1.6
6,1,22,12,607,723,95,0,22.9,6.3,33,1011,271,2.8
6,1,22,13,553,691,93,0,23.9,8,35,1010,253,3.5
6,1,22,14,435,613,89,0,25.2,9.4,36,1009,238,4.4
6,1,22,15,275,469,80,0,25.2,10.4,39,1008,240,5.5
6,1,22,16,110,231,56,0,24.2,10.2,40,1008,245,6.1
6,1,22,17,5,1,4,0,21.9,10.4,47,1008,245,5.2
6,1,22,18,0,0,0,0,20.5,10.4,52,1008,251,4.5
6,1,22,19,0,0,0,0,18.8,11.1,60,1009,252,3.5
6,1,22,20,0,0,0,0,18.5,12.2,66,1009,250,2.4
6,1,22,21,0,0,0,0,18.7,13.4,71,1010,253,1.7
6,1,22,22,0,0,0,0,18.6,14.4,76,1010,266,1.8
6,1,22,23,0,0,0,0,18.2,14.9,80,1010,282,2.3
6,1,23,0,0,0,0,0,17.6,14.8,83,1011,296,2.5
6,1,23,1,0,0,0,0,16.6,14.3,86,1011,309,2.7
6,1,23,2,0,0,0,0,15.8,13.5,86,1011,318,2.9
6,1,23,3,0,0,0,0,14.7,12.3,85,1011,324,2.9
6,1,23,4,0,0,0,0,13.5,11.1,85,1011,330,2.7
6,1,23,5,0,0,0,0,12.4,9.9,85,1011,335,2.6
6,1,23,6,0,0,0,0,11.5,8.8,83,1011,338,2.4
6,1,23,7,57,19,38,0,11.9,8.2,77,1012,340,2.2
6,1,23,8,204,385,73,0,17.2,6.1,47,1012,345,2.4
6,1,23,9,374,566,87,0,20.3,1.1,27,1012,340,2.5
6,1,23,10,513,669,92,0,22.5,-0.9,20,1012,329,2.1
6,1,23,11,596,716,94,0,24.8,-2.7,16,1011,316,2.4
6,1,23,12,611,724,95,0,26.1,-4.2,13,1011,309,2.2
6,1,23,13,556,694,93,0,26.4,-4.3,13,1010,298,2
6,1,23,14,439,615,90,0,26.6,-4.1,13,1010,280,2.2
6,1,23,15,278,473,80,0,26.6,-3.6,13,1009,273,2.2
6,1,23,16,112,237,57,0,26,-2.2,15,1009,262,2.4
6,1,23,17,6,2,5,0,22.5,0.5,23,1009,249,2.8
6,1,23,18,0,0,0,0,21,2.9,30,1010,255,2.7
6,1,23,19,0,0,0,0,20.2,4.3,34,1010,273,2
6,1,23,20,0,0,0,0,19,4.7,38,1011,305,1.6
6,1,23,21,0,0,0,0,17.5,4.3,41,1012,345,2.1
6,1,23,22,0,0,0,0,16.2,2.7,40,1012,13,2.3
6,1,23,23,0,0,0,0,15.7,1.5,38,1013,34,2.1
6,1,24,0,0,0,0,0,14.9,0.5,37,1013,38,2
6,1,24,1,0,0,0,0,13.8,0,38,1014,37,2.1
6,1,24,2,0,0,0,0,12.2,-0.4,41,1015,32,2.8
6,1,24,3,0,0,0,0,10.8,-0.5,45,1015,36,3.5
6,1,24,4,0,0,0,0,10.7,-0.1,47,1016,40,3.1
6,1,24,5,0,0,0,0,10.9,0.1,47,1016,44,2.6
6,1,24,6,0,0,0,0,10,0,49,1017,43,3.3
6,1,24,7,58,19,39,0,11.2,-0.4,44,1017,47,3
6,1,24,8,205,389,73,0,16.3,-0.7,31,1017,56,3.1
6,1,24,9,376,568,87,0,20.2,-1.3,23,1017,73,3.8
6,1,24,10,515,669,92,0,22.3,-1.7,20,1017,77,3.5
6,1,24,11,599,717,94,0,24,-2.5,17,1016,75,2.9
6,1,24,12,614,725,95,0,25,-3.8,14,1016,90,2.1
6,1,24,13,560,695,94,0,25.7,-4.3,13,1015,121,1.5
6,1,24,14,442,619,90,0,25.9,-4.2,13,1015,158,1.2
6,1,24,15,281,474,80,0,26,-4.1,13,1014,179,1.4
6,1,24,16,114,238,58,0,25.4,-0.8,17,1014,191,2.1
6,1,24,17,7,2,6,0,22,0.6,24,1014,198,2.6
6,1,24,18,0,0,0,0,21.4,2.6,28,1015,205,1.8
6,1,24,19,0,0,0,0,20,4.1,34,1015,223,1
6,1,24,20,0,0,0,0,18.8,5.1,40,1015,266,0.4
6,1,24,21,0,0,0,0,17.7,5.6,44,1016,347,0.7
6,1,24,22,0,0,0,0,16.4,5.5,48,1016,12,1.2
6,1,24,23,0,0,0,0,15.3,5.1,50,1016,24,1.4
6,1,25,0,0,0,0,0,14.2,4.2,51,1016,27,2
6,1,25,1,0,0,0,0,13.2,3,50,1016,33,2.4
6,1,25,2,0,0,0,0,12.5,2.1,48,1016,35,2.5
6,1,25,3,0,0,0,0,11.7,1.7,50,1015,24,2.5
6,1,25,4,0,0,0,0,11.1,1.7,52,1015,19,2.4
6,1,25,5,0,0,0,0,10.5,1.8,54,1015,18,2.5
6,1,25,6,0,0,0,0,10.3,2,56,1014,18,2.3
6,1,25,7,58,19,39,0,11,2.4,55,1014,17,1.9
6,1,25,8,207,390,73,0,15.7,3,42,1014,15,1.3
6,1,25,9,378,569,87,0,20.4,4.5,34,1014,342,1.2
6,1,25,10,518,671,92,0,22.5,5.9,33,1014,308,1
6,1,25,11,602,719,95,0,24.1,4.7,28,1014,247,0.7
6,1,25,12,617,728,95,0,25.5,2.9,22,1013,218,1.2
6,1,25,13,563,698,94,0,26.5,2.4,20,1013,215,2
6,1,25,14,446,621,90,0,27.1,3.1,21,1012,218,3.4
6,1,25,15,284,477,81,0,26.9,5.8,25,1011,222,4.4
6,1,25,16,116,243,58,0,25.2,9.2,35,1011,224,5.1
6,1,25,17,8,2,6,0,21.9,11.8,52,1011,230,4.3
6,1,25,18,0,0,0,0,19.9,13.8,67,1011,234,3.5
6,1,25,19,0,0,0,0,18.6,15.4,81,1012,240,3
6,1,25,20,0,0,0,0,17.9,16,88,1013,252,2.7
6,1,25,21,0,0,0,0,17.3,15.9,91,1014,270,2.4
6,1,25,22,0,0,0,0,17.1,16,93,1014,290,1.8
6,1,25,23,0,0,0,0,16.7,15.5,92,1015,305,1.6
6,1,26,0,0,0,0,0,15.6,14.9,95,1016,336,1.8
6,1,26,1,0,0,0,0,14.1,14,99,1016,354,1.9
6,1,26,2,0,0,0,0,12.8,12.8,100,1017,9,1.6
6,1,26,3,0,0,0,0,12,12,100,1017,20,1.5
6,1,26,4,0,0,0,0,11.2,11.2,100,1018,32,1.5
6,1,26,5,0,0,0,0,10.4,10.3,99,1018,45,1.8
6,1,26,6,0,0,0,0,9.6,9.1,96,1018,50,2.1
6,1,26,7,59,20,39,0,9.8,8.8,93,1018,53,1.8
6,1,26,8,208,391,73,0,16.3,8.2,58,1018,56,1.8
6,1,26,9,380,571,87,0,21.2,7.4,40,1017,70,1.6
6,1,26,10,521,672,92,0,23,7,35,1017,93,1.1
6,1,26,11,605,720,95,0,25.2,7,31,1017,97,1.3
6,1,26,12,621,729,95,0,27,4.3,23,1016,114,1.9
6,1,26,13,567,699,94,0,27.8,2.3,19,1015,131,2
6,1,26,14,450,624,90,0,28.3,1.1,17,1014,156,1.9
6,1,26,15,287,481,81,0,28.4,0.9,16,1013,178,2.6
6,1,26,16,118,248,59,0,27.7,0.8,17,1013,198,3.6
6,1,26,17,10,2,7,0,23.3,4.4,29,1013,218,3.9
6,1,26,18,0,0,0,0,21.7,8.5,42,1013,236,2.8
6,1,26,19,0,0,0,0,21.1,10.7,51,1013,255,1.9
6,1,26,20,0,0,0,0,19.8,11.8,59,1014,277,1.6
6,1,26,21,0,0,0,0,18.8,12.6,66,1014,304,1.7
6,1,26,22,0,0,0,0,18.1,12.8,70,1015,330,1.5
6,1,26,23,0,0,0,0,17.1,12.3,73,1015,2,2
6,1,27,0,0,0,0,0,15.6,11.4,76,1015,13,2.1
6,1,27,1,0,0,0,0,14.6,10.5,76,1016,16,2.2
6,1,27,2,0,0,0,0,13.5,9.1,74,1015,21,2.6
6,1,27,3,0,0,0,0,12.8,7.5,70,1015,26,2.4
6,1,27,4,0,0,0,0,12.5,5.9,64,1015,29,2.2
6,1,27,5,0,0,0,0,12.4,4.3,57,1015,33,2.1
6,1,27,6,0,0,0,0,11.5,2.7,54,1015,38,2.6
6,1,27,7,60,20,40,0,12,1.1,47,1015,42,2.3
6,1,27,8,210,395,73,0,17.5,0.3,31,1015,51,1.9
6,1,27,9,382,572,87,0,22.6,0.2,22,1014,73,1.7
6,1,27,10,524,674,92,0,24.7,0.2,19,1014,96,1.5
6,1,27,11,608,723,95,0,26.7,0.1,17,1014,114,1.3
6,1,27,12,624,730,95,0,28.1,-0.3,15,1014,141,1.3
6,1,27,13,571,701,94,0,28.8,-0.5,14,1013,179,1.5
6,1,27,14,453,626,90,0,29,-0.6,14,1012,203,2.4
6,1,27,15,291,487,81,0,28.7,-0.3,15,1012,212,3.1
6,1,27,16,121,253,59,0,27.7,1,17,1011,218,3.9
6,1,27,17,11,3,8,0,23.4,4.2,28,1011,226,3.8
6,1,27,18,0,0,0,0,21.3,7.9,41,1011,231,3.3
6,1,27,19,0,0,0,0,20.4,10.4,52,1011,237,2.4
6,1,27,20,0,0,0,0,19.8,11.9,60,1012,250,1.8
6,1,27,21,0,0,0,0,18.6,13,69,1012,276,1.5
6,1,27,22,0,0,0,0,17.4,13.2,76,1012,311,1.2
6,1,27,23,0,0,0,0,16.5,12.9,79,1012,345,1.5
6,1,28,0,0,0,0,0,16.1,12.3,78,1012,357,1.8
6,1,28,1,0,0,0,0,15.2,11.6,78,1012,6,1.7
6,1,28,2,0,0,0,0,13.7,10.7,82,1012,18,2.3
6,1,28,3,0,0,0,0,12.7,9.7,82,1012,24,2.3
6,1,28,4,0,0,0,0,12.4,8.8,78,1012,27,1.9
6,1,28,5,0,0,0,3,12.3,7.9,74,1013,29,1.9
6,1,28,6,0,0,0,3,12,6.7,69,1013,32,2.3
6,1,28,7,60,20,39,3,12.1,5.2,62,1013,34,2.2
6,1,28,8,212,395,74,0,16.3,4.4,44,1013,33,1.4
6,1,28,9,385,576,87,0,21.4,4.6,33,1013,15,0.6
6,1,28,10,527,676,93,0,24.1,6.4,31,1012,280,1.2
6,1,28,11,611,724,95,0,26,5.9,27,1012,274,1.8
6,1,28,12,628,732,95,0,27.3,4.9,23,1012,265,2.3
6,1,28,13,574,702,94,0,28,4.8,22,1011,246,2.7
6,1,28,14,457,629,90,0,28.1,5.4,23,1011,234,3.6
6,1,28,15,294,490,81,0,27.3,6.6,26,1011,231,3.7
6,1,28,16,123,254,60,0,25.8,5.4,26,1011,224,3.4
6,1,28,17,12,3,9,0,22.3,8.5,40,1011,227,3.3
6,1,28,18,0,0,0,3,21,11.8,55,1011,226,2.9
6,1,28,19,0,0,0,3,20.3,13.8,66,1012,227,2.5
6,1,28,20,0,0,0,3,19.8,14.7,72,1012,231,2.1
6,1,28,21,0,0,0,3,18.9,15.1,78,1012,248,1.8
6,1,28,22,0,0,0,3,18.4,15,80,1012,261,1.1
6,1,28,23,0,0,0,3,17.9,14.8,81,1012,283,0.7
6,1,29,0,0,0,0,3,17.7,14.5,81,1012,351,0.5
6,1,29,1,0,0,0,4,17.6,14.3,80,1012,31,0.7
6,1,29,2,0,0,0,5,17.3,14.2,82,1013,52,1
6,1,29,3,0,0,0,5,16.8,14.1,83,1013,63,1.3
6,1,29,4,0,0,0,6,15.9,13.8,87,1014,68,1.5
6,1,29,5,0,0,0,6,15.2,13.4,89,1015,70,1.8
6,1,29,6,0,0,0,5,14.8,12.9,88,1015,73,2.1
6,1,29,7,61,21,40,3,15.2,12.9,86,1014,76,2.1
6,1,29,8,213,399,74,0,19.5,12.3,63,1014,87,1.8
6,1,29,9,387,577,87,0,22.4,9.5,43,1014,104,1.8
6,1,29,10,530,678,93,0,23.7,6.5,32,1013,106,1.4
6,1,29,11,615,725,95,0,25.3,5.7,28,1013,115,1.1
6,1,29,12,632,734,95,0,26.5,5.6,25,1012,131,1
6,1,29,13,578,705,94,0,27.2,6.5,26,1012,161,0.9
6,1,29,14,461,630,90,0,27.3,7.4,28,1011,181,1.1
6,1,29,15,297,493,82,0,27.3,8.2,29,1011,189,1.4
6,1,29,16,125,259,60,0,26.4,9,32,1011,199,2
6,1,29,17,13,3,9,3,23.6,10.6,43,1012,207,2.7
6,1,29,18,0,0,0,0,22,13.1,56,1012,208,2
6,1,29,19,0,0,0,0,20.9,15,68,1012,206,1.1
6,1,29,20,0,0,0,0,20.2,16.2,77,1012,195,0.5
6,1,29,21,0,0,0,0,19.5,16.8,84,1011,178,0.1
6,1,29,22,0,0,0,2,19,17.1,88,1011,15,0.2
6,1,29,23,0,0,0,2,18.2,16.8,91,1011,31,1.3
6,1,30,0,0,0,0,3,17.5,15.7,89,1011,34,1.6
6,1,30,1,0,0,0,3,17.1,14.5,84,1011,41,1.7
6,1,30,2,0,0,0,3,16.4,12.4,77,1012,43,2.3
6,1,30,3,0,0,0,3,15.7,9,64,1012,37,2.8
6,1,30,4,0,0,0,3,14.9,5.7,54,1013,36,3
6,1,30,5,0,0,0,3,14.5,1.7,41,1013,38,3.2
6,1,30,6,0,0,0,3,14,-0.9,35,1014,41,3.2
6,1,30,7,62,21,40,3,14.7,-1.4,33,1014,42,3
6,1,30,8,214,396,73,2,18.6,-1.1,26,1014,45,2.8
6,1,30,9,388,576,87,2,22.5,-0.7,21,1014,53,3.4
6,1,30,10,532,678,93,1,23.7,-0.7,19,1014,59,3.3
6,1,30,11,618,726,95,1,25.6,-0.9,17,1014,67,2.9
6,1,30,12,634,734,95,2,27.2,-0.7,16,1013,80,1.7
6,1,30,13,581,706,94,2,27.9,0.7,17,1013,121,0.6
6,1,30,14,463,632,90,2,28.5,1.9,17,1012,188,1
6,1,30,15,300,494,81,2,28.7,2.3,18,1012,198,1.8
6,1,30,16,126,260,60,3,28.2,2,18,1011,202,3.2
6,1,30,17,14,3,10,3,25.7,3.8,24,1011,214,3.4
6,1,30,18,0,0,0,3,23.7,6,31,1012,227,2.8
6,1,30,19,0,0,0,3,22.2,7.6,38,1012,238,1.7
6,1,30,20,0,0,0,3,20.7,8.5,45,1012,257,0.6
6,1,30,21,0,0,0,3,18.9,8.8,51,1012,47,0.8
6,1,30,22,0,0,0,0,17.7,8.6,55,1012,38,0.8
6,1,30,23,0,0,0,0,16.2,8.5,60,1012,12,0.7
6,1,31,0,0,0,0,0,15.3,8.4,63,1012,11,0.8
6,1,31,1,0,0,0,0,14.2,8,66,1012,16,1
6,1,31,2,0,0,0,0,13.4,7.3,66,1013,17,1.5
6,1,31,3,0,0,0,0,12.7,6.2,64,1013,22,1.8
6,1,31,4,0,0,0,0,12.2,5.1,62,1014,24,2
6,1,31,5,0,0,0,0,11.6,3.8,58,1014,28,3
6,1,31,6,0,0,0,0,11.2,2.7,55,1015,31,3.1
6,1,31,7,63,22,41,0,13.2,2.5,48,1015,30,2.1
6,1,31,8,217,402,74,0,18.1,2.1,34,1015,29,2.2
6,1,31,9,392,581,87,0,21.8,1.8,26,1014,31,1.5
6,1,31,10,536,681,93,0,24.2,1.8,23,1014,40,1.3
6,1,31,11,622,729,95,0,25.7,2,21,1014,48,1
6,1,31,12,639,737,95,0,26.9,2.2,20,1014,55,0.7
6,1,31,13,586,709,94,0,27.9,2.5,19,1012,95,0.3
6,1,31,14,468,635,91,0,28.7,2.7,18,1011,190,0.5
6,1,31,15,304,499,82,0,28.7,2.8,18,1011,223,0.8
6,1,31,16,119,245,56,5,27.9,3,19,1010,234,1.4
6,1,31,17,13,3,10,6,25.5,3.7,24,1010,244,2.4
6,1,31,18,0,0,0,6,24,6,31,1010,255,2.1
6,1,31,19,0,0,0,6,22.8,8.7,40,1011,265,1.7
6,1,31,20,0,0,0,7,21.9,11.3,50,1012,279,1.8
6,1,31,21,0,0,0,7,21.3,12.8,58,1012,295,1.5
6,1,31,22,0,0,0,6,20.6,13.3,62,1013,320,0.7
6,1,31,23,0,0,0,6,19.8,13.1,65,1013,358,0.6
6,2,1,0,0,0,0,7,19.1,12.5,65,1013,16,0.9
6,2,1,1,0,0,0,7,18.4,11.3,63,1014,26,1.1
6,2,1,2,0,0,0,7,17.8,9.7,59,1014,24,1.6
6,2,1,3,0,0,0,7,17.7,7.5,51,1014,24,2.4
6,2,1,4,0,0,0,7,17.2,5.6,46,1014,21,2.2
6,2,1,5,0,0,0,8,17,4.6,43,1014,16,2.7
6,2,1,6,0,0,0,8,17.2,3.8,40,1014,16,3.2
6,2,1,7,44,15,28,8,17.6,3.7,39,1014,17,2.8
6,2,1,8,150,277,51,8,20.3,3.7,33,1014,21,2.8
6,2,1,9,284,419,63,7,22.5,3.6,28,1014,37,2.8
6,2,1,10,404,511,69,7,24.6,3.3,24,1014,45,2.5
6,2,1,11,531,620,80,6,26.5,2.4,20,1014,45,2.2
6,2,1,12,637,733,94,3,27.9,1.2,17,1014,50,1.7
6,2,1,13,580,699,93,3,28.4,0.8,16,1013,54,1.2
6,2,1,14,462,625,89,3,28.6,0.9,16,1013,53,1.2
6,2,1,15,301,493,80,3,28.9,1.1,16,1012,70,1.2
6,2,1,16,130,265,60,3,28.5,8.8,28,1011,109,1.1
6,2,1,17,16,4,12,3,25.7,8.9,34,1011,169,1.3
6,2,1,18,0,0,0,0,24.1,9,37,1011,191,0.4
6,2,1,19,0,0,0,0,22.7,9.1,41,1012,22,0.7
6,2,1,20,0,0,0,0,21.3,9.1,45,1012,37,1.7
6,2,1,21,0,0,0,0,19.9,8.9,48,1013,38,2.6
6,2,1,22,0,0,0,0,19.2,8.8,50,1013,33,2.3
6,2,1,23,0,0,0,0,18.1,8.7,54,1013,27,2.8
6,2,2,0,0,0,0,0,16.9,8.6,57,1013,24,3.3
6,2,2,1,0,0,0,0,16.3,8.5,59,1014,23,3.2
6,2,2,2,0,0,0,0,15.6,8.4,62,1014,24,3.6
6,2,2,3,0,0,0,0,14.7,8.2,65,1014,26,3.9
6,2,2,4,0,0,0,0,14.2,8,66,1014,25,3.5
6,2,2,5,0,0,0,0,13.7,7.9,67,1014,29,3.8
6,2,2,6,0,0,0,0,13.2,7.7,69,1015,32,4.1
6,2,2,7,65,23,42,0,15.9,7.7,57,1015,29,3.8
6,2,2,8,221,408,75,0,21.4,7.9,41,1015,30,4.6
6,2,2,9,398,584,88,0,24.7,7.9,33,1015,31,4.9
6,2,2,10,542,684,93,0,26.5,7.6,29,1015,26,3.7
6,2,2,11,629,732,95,0,28.5,7.2,25,1015,22,3.6
6,2,2,12,647,741,95,0,29.8,6.3,22,1014,21,3.5
6,2,2,13,594,712,94,0,30.7,5.7,20,1014,20,2.4
6,2,2,14,476,641,91,0,31.4,5.5,19,1013,349,0.6
6,2,2,15,311,508,82,0,31.5,5.4,19,1012,163,0.6
6,2,2,16,134,278,62,0,30.9,5.9,20,1012,150,2.1
6,2,2,17,17,4,13,0,27.4,6.7,26,1013,140,2.9
6,2,2,18,0,0,0,0,26,7,29,1013,103,3
6,2,2,19,0,0,0,0,24.3,6.8,32,1014,80,3.4
6,2,2,20,0,0,0,0,22.4,6.6,35,1014,70,3.8
6,2,2,21,0,0,0,0,20.6,6.9,40,1014,62,4
6,2,2,22,0,0,0,0,19.2,7.6,46,1014,52,3.8
6,2,2,23,0,0,0,0,18.3,8,50,1014,39,3.8
6,2,3,0,0,0,0,0,17,8.1,55,1014,36,4
6,2,3,1,0,0,0,0,16.4,7.9,57,1014,28,3.8
6,2,3,2,0,0,0,0,15.7,7.6,58,1014,24,4.1
6,2,3,3,0,0,0,0,14.4,7.3,62,1014,27,4.2
6,2,3,4,0,0,0,0,14.1,7.1,62,1015,23,3.9
6,2,3,5,0,0,0,0,13,7,66,1015,21,3.8
